local_path,source_url,source_page_url,source_organization,acquired_date,acquired_date_basis,file_type,git_tracked,depends_on_files,builder_script,sha256,bytes,blank_reason
data/mhlw/2013_0000036118.pdf,https://warp.ndl.go.jp/20260323/20260304175416/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000036118.pdf,https://warp.ndl.go.jp/web/20260305025416/https://www.mhlw.go.jp/stf/houdou/0000036114.html,厚生労働省,2026-09-07T13:38:21.945723Z,file_mtime,pdf,false,none,not_applicable,8f93cc46d21698ef1f47d49384222a653eca6196efb57ac6ac59610e1804fafe,848141,
data/mhlw/2014_0000072417.pdf,https://warp.ndl.go.jp/20260323/20260304175214/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000072417.pdf,https://warp.ndl.go.jp/web/20260305025214/https://www.mhlw.go.jp/stf/houdou/0000072426.html,厚生労働省,2026-09-07T13:38:22.319114Z,file_mtime,pdf,false,none,not_applicable,ed1e03033b9e9d09b2b0b86bceeb2fba2e394e52e0edfd015a7b73708d85e252,235876,
data/mhlw/2014_0000072419.pdf,https://warp.ndl.go.jp/20260323/20260304175214/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000072419.pdf,https://warp.ndl.go.jp/web/20260305025214/https://www.mhlw.go.jp/stf/houdou/0000072426.html,厚生労働省,2026-09-07T13:38:22.877424Z,file_mtime,pdf,false,none,not_applicable,4cb0ad63f5c3d0ab1d9e62e41c9f93e76e2394a3803494fe82887745052d7138,3376283,
data/mhlw/2014_0000072420.pdf,https://warp.ndl.go.jp/20260323/20260304175214/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000072420.pdf,https://warp.ndl.go.jp/web/20260305025214/https://www.mhlw.go.jp/stf/houdou/0000072426.html,厚生労働省,2026-09-07T13:38:23.168749Z,file_mtime,pdf,false,none,not_applicable,c065a8e9a9dfb4afb15ff8d5edee15e973280a491d0db523573ef483b9645acb,207113,
data/mhlw/2015_0000110232.pdf,https://warp.ndl.go.jp/20260323/20260304174955/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000110232.pdf,https://warp.ndl.go.jp/web/20260305024955/https://www.mhlw.go.jp/stf/houdou/0000110224.html,厚生労働省,2026-09-07T13:38:23.550965Z,file_mtime,pdf,false,none,not_applicable,ec34de73f0864cae711f32ad38c9faa5866130cb41ae80e68691761adb6ba7dd,279555,
data/mhlw/2015_0000110233.pdf,https://warp.ndl.go.jp/20260323/20260304174955/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000110233.pdf,https://warp.ndl.go.jp/web/20260305024955/https://www.mhlw.go.jp/stf/houdou/0000110224.html,厚生労働省,2026-09-07T13:38:23.874452Z,file_mtime,pdf,false,none,not_applicable,ebcca7507bf14d8fb4528962e25bd003dd5332ee392724bd9dd8af37d79c60ee,1282123,
data/mhlw/2015_0000110234.pdf,https://warp.ndl.go.jp/20260323/20260304174955/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/0000110234.pdf,https://warp.ndl.go.jp/web/20260305024955/https://www.mhlw.go.jp/stf/houdou/0000110224.html,厚生労働省,2026-09-07T13:38:24.178668Z,file_mtime,pdf,false,none,not_applicable,530b7145cfad2a26add07a042e22acb7690bedce1e3142ea3b10e3e31eff1bfd,202114,
data/mhlw/2016_648474.xlsx,https://warp.ndl.go.jp/20260323/20260305024200/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/648474.xlsx,https://warp.ndl.go.jp/web/20260305114200/https://www.mhlw.go.jp/stf/houdou/0000148933.html,厚生労働省,2026-09-07T13:37:49.598073Z,file_mtime,xlsx,false,none,not_applicable,9cac62b781c886fee4a7c6115600cbb58fa03e0a8210eb5b3b7cb768e1f99ff3,117771,
data/mhlw/2017_8957097520ff.xlsx,https://warp.ndl.go.jp/20260323/20260305024133/https://www.mhlw.go.jp/file/04-Houdouhappyou-11655000-Shokugyouanteikyokuhakenyukiroudoutaisakubu-Gaikokujinkoyoutaisakuka/8957097520ff.xlsx,https://warp.ndl.go.jp/web/20260305114133/https://www.mhlw.go.jp/stf/houdou/0000192073.html,厚生労働省,2026-09-07T13:37:50.034123Z,file_mtime,xlsx,false,none,not_applicable,1124182f69a9095e574930e19a2ab0b931546e78a0e96113d977fe8a8dfa050a,121693,
data/mhlw/2018_000592978.xlsx,https://warp.ndl.go.jp/20260323/20260304174331/https://www.mhlw.go.jp/content/11655000/000592978.xlsx,https://warp.ndl.go.jp/web/20260305024331/https://www.mhlw.go.jp/stf/newpage_03337.html,厚生労働省,2026-09-07T13:37:50.377580Z,file_mtime,xlsx,false,none,not_applicable,6defaaf1971ca6100dfa8c28142c007d24d8aeb4c2fd82d335cd1c4f5ca958f9,107407,
data/mhlw/2019_000590312.xlsx,https://warp.ndl.go.jp/20260323/20260304174150/https://www.mhlw.go.jp/content/11655000/000590312.xlsx,https://warp.ndl.go.jp/web/20260305024150/https://www.mhlw.go.jp/stf/newpage_09109.html,厚生労働省,2026-09-07T13:37:50.877794Z,file_mtime,xlsx,false,none,not_applicable,3c68e60dfb64b6e5088a097a526d6a361672dd0a424327f88da5b77fa86950a6,115692,
data/mhlw/2020_000728550.xlsx,https://warp.ndl.go.jp/20260323/20260304173907/https://www.mhlw.go.jp/content/11655000/000728550.xlsx,https://warp.ndl.go.jp/web/20260305023907/https://www.mhlw.go.jp/stf/newpage_16279.html,厚生労働省,2026-09-07T13:37:51.269256Z,file_mtime,xlsx,false,none,not_applicable,a00dffc9dccab1a29859ebc8d0f5c3ce11a4aa289a7900131ce27dcd0ab1c83e,127365,
data/mhlw/2021_000887556.xlsx,https://warp.ndl.go.jp/20260323/20260304173603/https://www.mhlw.go.jp/content/11655000/000887556.xlsx,https://warp.ndl.go.jp/web/20260305023603/https://www.mhlw.go.jp/stf/newpage_23495.html,厚生労働省,2026-09-07T13:37:51.658931Z,file_mtime,xlsx,false,none,not_applicable,28a71e885a5d3e9b1d203578682b39ca73d97ca866b01f44a8daa1a7a340a96b,131604,
data/mhlw/2022_001044545.xlsx,https://warp.ndl.go.jp/20260323/20260304173428/https://www.mhlw.go.jp/content/11655000/001044545.xlsx,https://warp.ndl.go.jp/web/20260305023428/https://www.mhlw.go.jp/stf/newpage_30367.html,厚生労働省,2026-09-07T13:37:52.012945Z,file_mtime,xlsx,false,none,not_applicable,b862f5fe88883c7fcb7cb3ae828ee4c69d918a9af8566f2c29c55197b2d895c1,135065,
data/mhlw/2023_001195791.xlsx,https://www.mhlw.go.jp/content/11655000/001195791.xlsx,https://www.mhlw.go.jp/stf/newpage_37084.html,厚生労働省,2026-09-07T13:37:52.306220Z,file_mtime,xlsx,false,none,not_applicable,580b999fb853b825e167c70343091ae7121e34561d8d5e95530d7262658f6b6e,137587,
data/mhlw/2024_001389472.xlsx,https://www.mhlw.go.jp/content/11655000/001389472.xlsx,https://www.mhlw.go.jp/stf/newpage_50256.html,厚生労働省,2026-09-07T13:37:52.545890Z,file_mtime,xlsx,false,none,not_applicable,3905dfeeb6c2104f67d4969720b8dddefde986020f40c94f75537613328d3362,131054,
data/mhlw/2025_001646132.xlsx,https://www.mhlw.go.jp/content/11655000/001646132.xlsx,https://www.mhlw.go.jp/stf/newpage_68794.html,厚生労働省,2026-09-07T13:37:52.774855Z,file_mtime,xlsx,false,none,not_applicable,5624ebc1ce7d2eabf87e0b6d0abc3145c16aaf442c44343a8e3608af60ad73c1,130145,
001467379.pdf,https://www.moj.go.jp/isa/content/001467379.pdf,,出入国在留管理庁,2026-09-05T09:15:55.961015Z,file_mtime,pdf,false,none,not_applicable,17b0c4dec50fce3e3a304c68a7d2fef41605fbdd4ca8c564dde34ef4eddd5410,124076,source_page_url:not_recorded
001467380.pdf,https://www.moj.go.jp/isa/content/001467380.pdf,,出入国在留管理庁,2026-09-05T09:16:01.838841Z,file_mtime,pdf,false,none,not_applicable,f595bdbe48d6880afa116e3a5ed74fafe8da1379a997b7de3704ce6e322ceda3,82286,source_page_url:not_recorded
001467381.pdf,https://www.moj.go.jp/isa/content/001467381.pdf,,出入国在留管理庁,2026-09-05T09:16:08.850137Z,file_mtime,pdf,false,none,not_applicable,c22e770fa0f9f44f4cbaa095c89e7ca0792bc6f71321518a205e5a101295a9dd,718374,source_page_url:not_recorded
001467382.pdf,https://www.moj.go.jp/isa/content/001467382.pdf,,出入国在留管理庁,2026-09-05T09:16:18.166015Z,file_mtime,pdf,false,none,not_applicable,2fde8ed3c9e3e5f858c18d2a02201582b5238038a7a6c16cf6cdc7cccd6b8bd9,653356,source_page_url:not_recorded
001467574.pdf,https://www.moj.go.jp/isa/content/001467574.pdf,,出入国在留管理庁,2026-09-05T09:16:33.151774Z,file_mtime,pdf,false,none,not_applicable,77011af736fd72e610742de895f0c40bdf7a79db7f2030ffcd117d729959b312,681568,source_page_url:not_recorded
001467575.pdf,https://www.moj.go.jp/isa/content/001467575.pdf,,出入国在留管理庁,2026-09-05T09:16:38.278132Z,file_mtime,pdf,false,none,not_applicable,933e4ea06883dc2f932ca3661705cec9c65223594ef3537dfdff1965961e757e,1724794,source_page_url:not_recorded
R7jisatsunojoukyou.pdf,https://www.npa.go.jp/safetylife/seianki/jisatsu/R08/R7jisatsunojoukyou.pdf,,警察庁,2026-09-07T08:25:08.864240Z,file_mtime,pdf,false,none,not_applicable,64eb000cf52d071eacb11b3b3b98440565bcd507f97ea07c9c43ab2ed24936e9,909265,source_page_url:not_recorded
001646132.xlsx,https://www.mhlw.go.jp/content/11655000/001646132.xlsx,https://www.mhlw.go.jp/stf/newpage_68794.html,厚生労働省,2026-09-05T10:11:09.991129Z,file_mtime,xlsx,true,none,not_applicable,5624ebc1ce7d2eabf87e0b6d0abc3145c16aaf442c44343a8e3608af60ad73c1,130145,
data/derived/aging_age_structure.csv,local-derived-data,,本リポジトリ,2026-09-07T12:32:08.002012Z,file_mtime,csv,true,data/estat/pop_age3_longterm.csv; data/estat/pop_total_single_age_annual.csv; data/estat/pop_total_5y_2025.csv,scripts/build_aging_series.py,ff6aa2a615821cb65ab5d8ff8a3bcf330a73048e0b5650bca05eb18975a3376a,96949,source_page_url:not_recorded
data/derived/aging_vital_change.csv,local-derived-data,,本リポジトリ,2026-09-07T12:32:08.003035Z,file_mtime,csv,true,data/estat/vital_births_rates.csv; data/estat/vital_deaths_rates.csv,scripts/build_aging_series.py,56ec2ce93248e9300154b32b0a5dc67085894695298e00fad6727c19f77a86ef,42116,source_page_url:not_recorded
data/derived/foreign_employment.csv,local-derived-data,,本リポジトリ,2026-09-07T13:45:29.389703Z,file_mtime,csv,true,data/mhlw/2016_648474.xlsx; data/mhlw/2017_8957097520ff.xlsx; data/mhlw/2018_000592978.xlsx; data/mhlw/2019_000590312.xlsx; data/mhlw/2020_000728550.xlsx; data/mhlw/2021_000887556.xlsx; data/mhlw/2022_001044545.xlsx; data/mhlw/2023_001195791.xlsx; data/mhlw/2024_001389472.xlsx; data/mhlw/2025_001646132.xlsx,scripts/extract_employment.py,b9cfd6c7466413886659fc284768397858105b468bfb8f1dbb985ba272a4289c,499109,source_page_url:not_recorded
data/derived/suicide_by_age_rate.csv,local-derived-data,,本リポジトリ,2026-09-07T17:11:17.978943Z,file_mtime,csv,true,data/npa/npa_suicide_age_annual.csv; data/estat/pop_total_single_age_annual.csv; data/estat/pop_total_5y_2025.csv,scripts/build_suicide_by_age.py,ade890905c5b2ceea88d24df39fa137887d0e64e3d2bb578df73565157971b83,51635,source_page_url:not_recorded
data/derived/vital_suicide_by_age_sex_rate.csv,local-derived-data,,本リポジトリ,2026-09-07T18:03:19.874415Z,file_mtime,csv,true,data/estat/vital_suicide_age_sex.csv; data/estat/pop_total_single_age_annual.csv,scripts/build_vital_sex.py,8561fef5d377b824032cea7ac7fdc030b7d902b714b76b166fae2cf3a9ce1029,157486,source_page_url:not_recorded
data/derived/youth_suicide_rate.csv,local-derived-data,,本リポジトリ,2026-09-11T19:15:00.157885Z,file_mtime,csv,true,data/npa/npa_suicide_age_annual.csv; data/estat/pop_total_single_age_annual.csv; data/estat/pop_total_5y_2025.csv,scripts/build_youth_rate.py,7ee7be50107be805a8f047248c6005860371c0f96057f378507ce77324876e3e,3945,source_page_url:not_recorded
data/npa/npa_suicide_age_annual.csv,local-extracted-data,,本リポジトリ,2026-09-07T08:43:26.479892Z,file_mtime,csv,true,R7jisatsunojoukyou.pdf,scripts/extract_npa_longtable.py,b5d8c61cf3dbb935f731113d0abb55940c2eb53b90333c1341901a70c90f570d,60037,source_page_url:not_recorded
