series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_age3_longterm,0003410383,1940年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1940,,総数,表章項目=実数,地域_時系列=岩手県,1095671,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1945年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1945,,総数,表章項目=実数,地域_時系列=岩手県,1227789,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1950年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1950,,総数,表章項目=実数,地域_時系列=岩手県,1346728,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1955年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1955,,総数,表章項目=実数,地域_時系列=岩手県,1427097,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1960年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1960,,総数,表章項目=実数,地域_時系列=岩手県,1448517,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1965年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1965,,総数,表章項目=実数,地域_時系列=岩手県,1411118,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1970年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1970,,総数,表章項目=実数,地域_時系列=岩手県,1371383,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1975年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1975,,総数,表章項目=実数,地域_時系列=岩手県,1385563,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1980年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1980,,総数,表章項目=実数,地域_時系列=岩手県,1421927,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1985年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1985,,総数,表章項目=実数,地域_時系列=岩手県,1433611,,2026-09-07T12:08:06Z
